twitter_link,text,date,likes,comments
https://twitter.com/naturepolitics_/status/1751341207572054476#m,Renuncia y que agarre el pibe Marra lpm,"Jan 27, 2024 · 8:27 PM UTC",0,0
https://twitter.com/GEPeres3/status/1751340820823761287#m,@jorgemacri solución ya,"Jan 27, 2024 · 8:26 PM UTC",0,0
https://twitter.com/sardinita17/status/1751340782680723509#m,@jorgemacri a ver si te diferencias de larreta. O son la misma inutilidad,"Jan 27, 2024 · 8:25 PM UTC",0,0
https://twitter.com/McKennaSG1/status/1751336419132371069#m,@jorgemacri  ¿Seguimos con la inacción Larretista parece?,"Jan 27, 2024 · 8:08 PM UTC",1,0
https://twitter.com/kingkonglalogia/status/1751333586572075115#m,"Larreta perdió, marmota","Jan 27, 2024 · 7:57 PM UTC",0,0
https://twitter.com/Phoebeinblack/status/1751333435069677937#m,"@jorgemacri basta de desidia y negligencia, hace cumplir la ley","Jan 27, 2024 · 7:56 PM UTC",0,0
https://twitter.com/GustavoSdelRojo/status/1751332988095172944#m,"No señor, el debate tiene sentido. Están torturando personas y si tiene algún problema cardíaco lo mata. Usted se parece a Benito Amilcar","Jan 27, 2024 · 7:54 PM UTC",0,0
https://twitter.com/Angel9477024551/status/1751332610159137109#m,Degenerado fiscal. Sos peor que HRL.,"Jan 27, 2024 · 7:53 PM UTC",0,0
https://twitter.com/HGorretta/status/1751332410124312837#m,"La ciudad lleva con orgullo el carnaval como esencia de su identidad cultural, en cada uno de los barrios.  ¿Cómo puede ser que Jorge Macri no sepa que las murgas y el carnaval porteño son patrimonio cultural de la Ciudad de Buenos Aires desde 1997?","Jan 27, 2024 · 7:52 PM UTC",9,1
https://twitter.com/karinaFitzsimo1/status/1751331399158620571#m,"Por favor levanten a la gente en situacion de calle .Palermo ,Recoleta cada vez mas fente en la calle.Madres con niños ,animalitos .","Jan 27, 2024 · 7:48 PM UTC",0,0
https://twitter.com/ritabea21/status/1751331239414395167#m,"@jorgemacri para esto querias ser JDG de CABA para q la mugre, el olor  y delincuencia q promovió Larreta siga estando comoda?","Jan 27, 2024 · 7:48 PM UTC",0,0
https://twitter.com/Loli5512/status/1751330088287903789#m,@jorgemacri seguís de vacaciones? No te das cuenta que Caba fue liberada por Larreta? Está llena de negros deambulando. No hay un policía en ninguna calle de Belgrano. Y todavía te tengo que pagar millonada por vivir acá. Ponete los pantalones y hace lo que tenés q hacer.,"Jan 27, 2024 · 7:43 PM UTC",0,0
https://twitter.com/BujiaPaula/status/1751326707976417601#m,@jorgemacri fui a la usina del arte a las 15hs porque en la página de la ciudad decía abierto de 11-20hs. Cerrado y un empleado me dice que la página está desactualizada y que abre a las 17hs. Tampoco tienen visitas guiadas. Yo y muchos turistas que estaban ahí decepcionados.,"Jan 27, 2024 · 7:29 PM UTC",1,0
https://twitter.com/BOEDOCL/status/1751324528045609229#m,@jorgemacri   Vamos a ser claro Ud es COMPLICE o ENCUBRIDOR ????  No se puede gestionar a medias tintas o con temor. El dinero de los contribuyentes no es solo para pagar Cajas de Picadas o banca Corsos,"Jan 27, 2024 · 7:21 PM UTC",0,0
https://twitter.com/Estel_ZeroGlam/status/1751323998581932072#m,@jorgemacri  aquí hay otro Gran tema para resolver!!,"Jan 27, 2024 · 7:19 PM UTC",1,0
https://twitter.com/morangPerez/status/1751318795539370081#m,"Todo bien, pero si no quiere seguir el camino de Larreta tiene que atender: 1-Transito. Deliveris y autos sin luces. 2- Limpieza y salubridad, la ciudad tiene olo9r a podrido, al lado de cada contenedor hay basura. 3- manteros. 4-Determinacion. 5- V privados NO","Jan 27, 2024 · 6:58 PM UTC",0,0
https://twitter.com/quierowake/status/1751317621385887816#m,@jorgemacri !!!! Que esperan!’nn,"Jan 27, 2024 · 6:53 PM UTC",1,0
https://twitter.com/avevero13/status/1751315262479958299#m,Tolerancia cero para los manteros? Once. @jorgemacri @LuduenaMBelen Tolerancia cero venta de droga y prostitución? Constitución?,"Jan 27, 2024 · 6:44 PM UTC",0,0
https://twitter.com/BOEDOCL/status/1751315254204620827#m,"@jorgemacri  Hay que escuchar como viene sonando el viento en las calles de CABA, lo vecinos se están empezando a cansar de la inacción o desidia y para colmo se no vienen los Carnavales mas dolor de cabeza para los Porteños, hay que EMPATIZAR MAS","Jan 27, 2024 · 6:44 PM UTC",1,0
https://twitter.com/FuriaRusa/status/1751314581148885381#m,¡¡¡¡¡PERO CORTÁ ESA MIERDA DE RAÍZ DE UNA VEZ!!!!!,"Jan 27, 2024 · 6:41 PM UTC",1,0
https://twitter.com/HoraRobles/status/1751314366966710472#m,Hay que expulsar a todos los extranjeros sin ciudadania.,"Jan 27, 2024 · 6:40 PM UTC",0,0
https://twitter.com/PauliCaruso/status/1751311806935490801#m,"Nooo. Calles cortadas, caras desconocidas y mucha mugre.","Jan 27, 2024 · 6:30 PM UTC",2,0
https://twitter.com/morgancarlota/status/1751310354087301355#m,@jorgemacri porque siguen las construcciones en la 31 cuando esta prohibido?????,"Jan 27, 2024 · 6:25 PM UTC",1,0
https://twitter.com/soyReydecopas7/status/1751306804678557717#m,"Manteros,cartoneros que te chorean,trapitos,limpia vidrios,malabaristas o gente jodiendo pidiendo plata,metaleras y droga por todos lados..hasta cuando? Más seguridad,paseate por constitución alguna vez","Jan 27, 2024 · 6:10 PM UTC",1,0
https://twitter.com/BluesMataderos/status/1751306627725058233#m,Muchos porteños?  🤌,"Jan 27, 2024 · 6:10 PM UTC",1,0
https://twitter.com/KDesclasada/status/1751302633002827980#m,"Los carnavales eran algo espontáneo. Y se celebraban aún en plena dictadura. Un corso grande, comparsas y ya... y no financiar a grupo de mugre, ruido, droga y alcohol que no representan más que a sus asquerosos guetos.","Jan 27, 2024 · 5:54 PM UTC",0,0
https://twitter.com/Eduardo_Diez/status/1751302338852041188#m,Saca a los manteros!!!! Ponete a laburar,"Jan 27, 2024 · 5:53 PM UTC",0,0
https://twitter.com/_menosimpuestos/status/1751300338517258356#m,Era Marra,"Jan 27, 2024 · 5:45 PM UTC",0,0
https://twitter.com/ZafiroOw/status/1751292581386813920#m,No entendiste para que te votamos Jorge. Te cagas en tus votantes para hacer demagogia y favorecer a los que nunca te van a votar. No la estarías viendo,"Jan 27, 2024 · 5:14 PM UTC",0,0
